origin,Unnamed: 0,id,text,retweetCount,CreatedAt,author.id,author.userName,author.followers,author.following,author.createdAt,isRetweet,date,createdDate,misinformation,stance,isUSRelated
T4,401791,1776998643515658298,"Do you agree or disagree with the following statement: 

“The discussions since the vote to leave the EU have highlighted how much immigrants contribute to
the UK”",23,Sun Apr 07 15:41:06 +0000 2024,863849562695487489,PoliticsPollss,21712,6558,Sun May 14 20:12:40 +0000 2017,False,2024-04-07 08:41:06,2024-04-07,unsupported/low credibility,U,0
T2,1477937,1479158710442287108,Do you think the level of immigration into Britain over the last ten years has been good or bad for the U.K. ? #UK #Poll,38,Thu Jan 06 18:31:32 +0000 2022,863849562695487489,PoliticsPollss,21724,6560,Sun May 14 20:12:40 +0000 2017,False,2022-01-06 10:31:32,2022-01-06,T,U,0
T2,1423586,1480684226823573509,Arizona Gov. @dougducey: “Texas Gov. @GregAbbott_TX and I are teaming up to form the American governors Border Strike Force — a commitment between states to do what the Biden administration is unwilling to do: PATROL and SECURE our border.” https://t.co/2zDP3IyKA9,91,Mon Jan 10 23:33:24 +0000 2022,55329156,RNCResearch,559760,45,Thu Jul 09 19:08:45 +0000 2009,False,2022-01-10 15:33:24,2022-01-10,T,A,1
T4,443076,1776289983420154336,"CNBC: ""Will you please disclose how many [immigrant] work permits you've issued?""

Top Biden economist Lael Brainard: ""Yeah so I can't give you any specific numbers."" https://t.co/HLaemy3ALU",1503,Fri Apr 05 16:45:08 +0000 2024,55329156,RNCResearch,558514,44,Thu Jul 09 19:08:45 +0000 2009,False,2024-04-05 09:45:08,2024-04-05,E,A,1
T4,532416,1774870248824406418,🚨 90% of illegal immigrants in secret program flown to Florida and Texas https://t.co/y1YM7XoilQ,127,Mon Apr 01 18:43:37 +0000 2024,55329156,RNCResearch,558545,45,Thu Jul 09 19:08:45 +0000 2009,False,2024-04-01 11:43:37,2024-04-01,T,A,1
T4,187186,1780662580945485965,"BORDER INVASION CONTINUES: 189,372 illegal immigrants were encountered at the southern border in March.

That's the 37th STRAIGHT MONTH where monthly numbers have been HIGHER than even the highest month under President Trump.",45,Wed Apr 17 18:20:17 +0000 2024,55329156,RNCResearch,558544,44,Thu Jul 09 19:08:45 +0000 2009,False,2024-04-17 11:20:17,2024-04-17,E,A,1
T4,760806,1778419217722740896,"Exclusive poll: Latino support for border wall, deportations jumps https://t.co/Dy5KsLatuy",18,Thu Apr 11 13:45:57 +0000 2024,55329156,RNCResearch,558478,44,Thu Jul 09 19:08:45 +0000 2009,False,2024-04-11 06:45:57,2024-04-11,T,U,1
T4,444232,1776277112531390683,"Putting a Stop to Biden’s Illegal Immigrant Flights

Florida CFO @JimmyPatronis says Gov. Ron DeSantis vows to fight back against the Biden administration's secret illegal immigrant flights into his state.

@DBrodyReports @RealDrGina @TBatesNews

Watch LIVE➡ https://t.co/q56hncLiwY

Join us and chat on our 24/7 LIVE Rumble stream! https://t.co/vwqRlf6r3l",20,Fri Apr 05 15:53:59 +0000 2024,935942321756966912,RealAmVoice,257626,1360,Wed Nov 29 18:43:33 +0000 2017,False,2024-04-05 08:53:59,2024-04-05,E,A,1
T4,426950,1776603262831198536,"@BensmanTodd showed footage of illegals pouring through into the U.S. ""The Texas National Guard puts up razor wire,"" Bensman said. ""The immigrants are constantly cutting through it.""

Watch LIVE➡️https://t.co/aeKhZCut0M

Watch more #WarRoom here: https://t.co/jkt7uLydbd https://t.co/qp9DLJhnay",12,Sat Apr 06 13:30:00 +0000 2024,935942321756966912,RealAmVoice,257618,1360,Wed Nov 29 18:43:33 +0000 2017,False,2024-04-06 06:30:00,2024-04-06,T,A,1
T4,392783,1777116646408179918,"Florida CFO @JimmyPatronis says Gov. Ron DeSantis vows to fight back against the Biden administration's secret illegal immigrant flights into his state.

Watch LIVE➡ https://t.co/aeKhZCtVbe

Join us and chat on our 24/7 LIVE Rumble stream! https://t.co/KIam7COXoI https://t.co/MxUbtHUHAu",30,Sun Apr 07 23:30:00 +0000 2024,935942321756966912,RealAmVoice,257617,1360,Wed Nov 29 18:43:33 +0000 2017,False,2024-04-07 16:30:00,2024-04-07,T,A,1
T2,1410317,1480585234286534666,"ICYMI: RAV Correspondent @karyndturk sits down with @RepLouieGohmert at #TheRenewal to discuss illegal immigration and it’s strain on our economy.

Watch the full interview here: 
https://t.co/qBcb6ywy7R https://t.co/0M6W998fvZ",4,Mon Jan 10 17:00:02 +0000 2022,935942321756966912,RealAmVoice,258090,1361,Wed Nov 29 18:43:33 +0000 2017,False,2022-01-10 09:00:02,2022-01-10,T,A,1
T4,466611,1775916730335826164,"National Guardsman Caught Facilitating Democrats' Illegal Immigration Industry

Joining @RealDrGina LIVE in the studio, Law & Border Host @BenBergquam shares his initial reaction to footage of a Texas National Guardsman arrested for smuggling an illegal immigrant across the southern border: “There’s so much money, the cartels [are] making so much money and that means they’re incentivizing people to do the same thing.""

@DBrodyReports @TBatesNews

Watch LIVE➡ https://t.co/q56hncLiwY

We're always AWAKE, but never WOKE! Join us in chat on Rumble 24/7!  https://t.co/vwqRlf6r3l",22,Thu Apr 04 16:01:58 +0000 2024,935942321756966912,RealAmVoice,257627,1360,Wed Nov 29 18:43:33 +0000 2017,False,2024-04-04 09:01:58,2024-04-04,E,A,1
T4,19842,1782144778164977835,"Denver wants to cut the police budget to accommodate illegals. Colorado State Rep. @richard_holtorf says this idea won't work. 

Watch LIVE➡️https://t.co/aeKhZCtVbe

Watch more #StinchfieldTonight with @stinchfield1776 here:  https://t.co/i4AZ02P0xd https://t.co/ZC0qOw5j7D",16,Sun Apr 21 20:30:00 +0000 2024,935942321756966912,RealAmVoice,257637,1360,Wed Nov 29 18:43:33 +0000 2017,False,2024-04-21 13:30:00,2024-04-21,F,A,1
T2,1290703,1472250600482037766,"Today is #InternationalMigrantsDay. Refugees made up 12% of all international migrants in 2020. Between 2000 and 2020, the number of people who had to flee conflict, crises, persecution, violence or human rights violations doubled, from 17 to 34 million. @UN https://t.co/FZzTSEArKQ",0,Sat Dec 18 17:01:10 +0000 2021,814232620049506304,RefugeeCongress,3176,935,Wed Dec 28 22:12:39 +0000 2016,False,2021-12-18 09:01:10,2021-12-18,T,U,0
T3,1499537,1656399290707714049,"RC Board Chair @LourenaGboeah joined a panel on the successes and challenges of integration and inclusion at the Intergovernmental Consultations on Migration, Asylum and Refugees. Thank you to the US Chairs and planners for this fruitful discussion! #USRAB #IGC @RCUSA_DC https://t.co/z6vIEi5bbA",3,Wed May 10 20:42:19 +0000 2023,814232620049506304,RefugeeCongress,3176,935,Wed Dec 28 22:12:39 +0000 2016,False,2023-05-10 13:42:19,2023-05-10,T,P,1
T2,1257035,1473703890105348098,"This month, we are highlighting articles of the Universal Declaration of Human Rights. Today we share Articles 25 &amp; 26 and Board Vice-Chair Dauda Sesay's thoughts on the importance of human rights &amp; welcome for refugees &amp; asylum-seekers. #HumanRightsDay #StandUp4HumanRights https://t.co/kFvaRKnK5C",0,Wed Dec 22 17:16:02 +0000 2021,814232620049506304,RefugeeCongress,3176,935,Wed Dec 28 22:12:39 +0000 2016,False,2021-12-22 09:16:02,2021-12-22,T,P,0
T2,1115429,1478796435944624131,"Powerful opinion piece by Refugee Congress Honorary Delegate Carmen Kcomt in @sdut - 

""The expression 'Migrant Protection Protocols' is a bad joke, and anyone who has experienced the policy knows it. The name is Orwellian."" #MPP #WelcomeWithDignity

https://t.co/su2NgqrSL2",0,Wed Jan 05 18:31:59 +0000 2022,814232620049506304,RefugeeCongress,3176,935,Wed Dec 28 22:12:39 +0000 2016,False,2022-01-05 10:31:59,2022-01-05,T,P,1
T2,1292113,1472223892752195585,Happy #InternationalMigrantsDay! We are proud to celebrate the many contributions migrants make to our communities. @UN https://t.co/kiVfcrPMlf,0,Sat Dec 18 15:15:03 +0000 2021,814232620049506304,RefugeeCongress,3176,935,Wed Dec 28 22:12:39 +0000 2016,False,2021-12-18 07:15:03,2021-12-18,T,P,0
T4,798330,1780219864679854561,"Everyone has the right to seek asylum from persecution.

All countries around the world must keep their doors open to LGBTIQ+ people seeking asylum. https://t.co/VRrEzRNYi2",52,Tue Apr 16 13:01:05 +0000 2024,14361155,Refugees,2847038,2491,Fri Apr 11 14:23:51 +0000 2008,False,2024-04-16 06:01:05,2024-04-16,T,P,1
T4,816440,1779993364781273249,Refugee stories matter. https://t.co/7mNMxigyc6,55,Mon Apr 15 22:01:03 +0000 2024,14361155,Refugees,2847041,2491,Fri Apr 11 14:23:51 +0000 2008,False,2024-04-15 15:01:03,2024-04-15,T,P,1
T4,855534,1778860896057508141,"Home.
In any language.
Every refugee.
Deserves one. https://t.co/p4UZIHWUTc",44,Fri Apr 12 19:01:01 +0000 2024,14361155,Refugees,2846937,2491,Fri Apr 11 14:23:51 +0000 2008,False,2024-04-12 12:01:01,2024-04-12,CF,P,1
T4,644874,1781442971398746163,"Whoever they may be. Wherever they may come from. 

Always #WithRefugees. https://t.co/IU3ELLfnvD",28,Fri Apr 19 22:01:16 +0000 2024,14361155,Refugees,2847050,2491,Fri Apr 11 14:23:51 +0000 2008,False,2024-04-19 15:01:16,2024-04-19,CF,P,1
T2,1303062,1471068771511066628,"Meet Abed,13,who went from homelessness in Greece to finding a new home in Ireland.

Voluntary relocation helps certain countries cope with the arrival of large numbers of asylum seekers by transferring some to other states willing to share responsibility. https://t.co/f3QBbmEUOp",18,Wed Dec 15 10:45:00 +0000 2021,14361155,Refugees,2847311,2491,Fri Apr 11 14:23:51 +0000 2008,False,2021-12-15 02:45:00,2021-12-15,T,P,0
T2,1300356,1471280162629111814,"Abed was just 11 years old when he began the long and dangerous journey to Europe.

2 years later, he found a new home in Ireland thanks to a voluntary relocation programme for unaccompanied asylum-seeking children. https://t.co/f3QBbmEUOp",14,Thu Dec 16 00:45:00 +0000 2021,14361155,Refugees,2847311,2491,Fri Apr 11 14:23:51 +0000 2008,False,2021-12-15 16:45:00,2021-12-15,T,P,0
T2,1189356,1476694025059160065,Our colleagues in Spain wish for a year in which the right to request asylum is respected in all corners of the world 🌍,13,Thu Dec 30 23:17:45 +0000 2021,14361155,Refugees,2847290,2491,Fri Apr 11 14:23:51 +0000 2008,False,2021-12-30 15:17:45,2021-12-30,CF,P,0
T4,604360,1781850598909829379,Refugee entrepreneurs need opportunities so they can achieve their dreams. https://t.co/tYWW37q6wJ,23,Sun Apr 21 01:01:02 +0000 2024,14361155,Refugees,2847075,2491,Fri Apr 11 14:23:51 +0000 2008,False,2024-04-20 18:01:02,2024-04-20,T,P,1
T4,593488,1781986582884466817,"On World #Creativity and #Innovation Day, we congratulate the organizations endorsed by our Refugee-led Innovation Fund!

We can’t wait to see how these 27 initiatives drive positive change for displaced and host communities. Learn more: https://t.co/eJRc1CjKac https://t.co/zb0BHFVaYL",30,Sun Apr 21 10:01:23 +0000 2024,14361155,Refugees,2847074,2491,Fri Apr 11 14:23:51 +0000 2008,False,2024-04-21 03:01:23,2024-04-21,T,P,0
T2,1283830,1479171922927697921,"""I am deeply saddened to learn that three Eritrean refugees, two of them children, were killed yesterday, in an airstrike that hit the Mai Aini refugee camp in northern Ethiopia.""

~ High Commissioner @FilippoGrandi on yesterday's tragic events https://t.co/CT4Pn3qXa3 https://t.co/zgZRRvNpiF",466,Thu Jan 06 19:24:02 +0000 2022,14361155,Refugees,2847311,2491,Fri Apr 11 14:23:51 +0000 2008,False,2022-01-06 11:24:02,2022-01-06,T,P,0
T3,1568685,1655879030300721152,"“If we had stayed, we were going to die.”

Sudanese refugee Samer explains why his family had no choice but to flee to Egypt. https://t.co/SJ2y6EVWkp",43,Tue May 09 10:15:00 +0000 2023,14361155,Refugees,2847092,2492,Fri Apr 11 14:23:51 +0000 2008,False,2023-05-09 03:15:00,2023-05-09,T,P,0
T2,1216293,1475598617620922373,"More than 1,000 unaccompanied asylum-seeking children in Greece have found the support and safety net of a new home across 14 European countries.

13-year-old Abed is one of them. https://t.co/f3QBbmFsDX",17,Mon Dec 27 22:45:00 +0000 2021,14361155,Refugees,2847275,2491,Fri Apr 11 14:23:51 +0000 2008,False,2021-12-27 14:45:00,2021-12-27,T,P,0
T4,766436,1780536964015423666,"1 year of war in Sudan has forced millions of people to flee their homes.

Refugees and the countries hosting them need our support now more than ever.

ℹ️ https://t.co/uykRZoO8dd https://t.co/zjI2YGO6QN",25,Wed Apr 17 10:01:07 +0000 2024,14361155,Refugees,2847062,2491,Fri Apr 11 14:23:51 +0000 2008,False,2024-04-17 03:01:07,2024-04-17,T,P,0
T2,1321532,1480513255961419776,"There are more than 6 million Venezuelan refugees and migrants worldwide.

They and the countries that generously host them need more support. https://t.co/OLq7XFY0WS https://t.co/H0JtckyLcd",48,Mon Jan 10 12:14:01 +0000 2022,14361155,Refugees,2847323,2491,Fri Apr 11 14:23:51 +0000 2008,False,2022-01-10 04:14:01,2022-01-10,E,P,0
T3,1515840,1656332015342321666,"“I just wanted to protect my children from the war and clashes.”

🎙️ Sudanese refugee Eman describes her family’s harrowing, seven-day journey to safety. https://t.co/9KVR8K8bcr",27,Wed May 10 16:15:00 +0000 2023,14361155,Refugees,2847081,2492,Fri Apr 11 14:23:51 +0000 2008,False,2023-05-10 09:15:00,2023-05-10,T,P,0
T2,1228550,1479856429251112960,"“The camp is not eternal, one day it will only be a memory”

Najma's eyes are on the future: As president of the women’s group in the Mbera refugee camp in Mauritania, she wishes that in 2022 women will be included in all decisions within refugee &amp; host communities. https://t.co/tRdsN10wdL",29,Sat Jan 08 16:44:01 +0000 2022,14361155,Refugees,2847310,2491,Fri Apr 11 14:23:51 +0000 2008,False,2022-01-08 08:44:01,2022-01-08,T,P,0
T4,597742,1781941204743029126,"1 year of war in Sudan has forced millions of people to flee their homes.

Here's how UNHCR and partners are supporting refugees in neighbouring countries: https://t.co/QiSL9AvdVZ https://t.co/ENlezWsJGs",33,Sun Apr 21 07:01:04 +0000 2024,14361155,Refugees,2847075,2491,Fri Apr 11 14:23:51 +0000 2008,False,2024-04-21 00:01:04,2024-04-21,T,P,0
T2,1269679,1473065179298553862,". @EspacioMigrante &amp; @HaitianBridge spoke with migrants in Tijuana on the impact #COVID19 has had on their lives.
What did they find? Non-Spanish speaking &amp; Black migrants faced distinct barriers to employment, education, healthcare, &amp; housing.
Read more:
https://t.co/xoD17eSsGK",1,Mon Dec 20 22:58:01 +0000 2021,17651596,RefugeesIntl,299844,2689,Wed Nov 26 15:22:02 +0000 2008,False,2021-12-20 14:58:01,2021-12-20,T,P,0
T2,1214134,1474962426605064195,". @EspacioMigrante &amp; @HaitianBridge spoke with migrants in Tijuana on the impact #COVID19 has had on their lives.

What did they find? Non-Spanish speaking &amp; Black migrants faced distinct barriers to employment, education, healthcare, &amp; housing.

Read more
https://t.co/xoD17eSsGK",1,Sun Dec 26 04:37:00 +0000 2021,17651596,RefugeesIntl,299845,2689,Wed Nov 26 15:22:02 +0000 2008,False,2021-12-25 20:37:00,2021-12-25,T,P,1
T2,1162238,1477015959357509633,"“For migrants in our survey, document-based discrimination, anti-immigrant hostility, &amp; racism were an inextricable part of their daily lives during the pandemic.”
 
New report by @EspacioMigrante &amp; @HaitianBridge on the situation facing people in Tijuana
https://t.co/xoD17eSsGK",2,Fri Dec 31 20:37:00 +0000 2021,17651596,RefugeesIntl,299848,2689,Wed Nov 26 15:22:02 +0000 2008,False,2021-12-31 12:37:00,2021-12-31,E,P,1
T2,1087485,1480535401664331777,"Until 2019, #Lebanon was considered a middle-income country.
 
Today, the country has sunk into destitution.
 
@SaharAtrache lays a path forward for everyone, including #refugees. Read more:
https://t.co/Wd2ixQyITN",0,Mon Jan 10 13:42:01 +0000 2022,17651596,RefugeesIntl,299848,2689,Wed Nov 26 15:22:02 +0000 2008,False,2022-01-10 05:42:01,2022-01-10,NR,NR,NR
T2,1169532,1476689054230003718,"“My problem is that right now I don’t have any documents. But I want to work. I can’t find a job. I don’t have documents to find a job.”
 
—Man from Ghana
 
Read more about the situation facing migrants &amp; displaced people in Tijuana:
https://t.co/xoD17eSsGK",0,Thu Dec 30 22:58:00 +0000 2021,17651596,RefugeesIntl,299845,2689,Wed Nov 26 15:22:02 +0000 2008,False,2021-12-30 14:58:00,2021-12-30,T,P,0
T2,1110427,1478948697274732547,"“Our work is based on gratitude &amp; positive energy, &amp; our efforts are centered on playing the game of life &amp; allowing our true voice to illuminate the path for others”

@ICasabierta is helping LGBTQ+ migrants find security &amp; safety in Costa Rica. Learn more
https://t.co/JQGjStxTnw",1,Thu Jan 06 04:37:01 +0000 2022,17651596,RefugeesIntl,299847,2689,Wed Nov 26 15:22:02 +0000 2008,False,2022-01-05 20:37:01,2022-01-05,T,P,0
T2,1283017,1479183744703635461,"The number of people displaced worldwide is higher than ever before. 

We envision a world where everyone can live in safety &amp; dignity. But we can’t do this alone. 

Become a monthly donor &amp; you can support our refugee advocacy all year round.
https://t.co/NlNnAXdOK0",1,Thu Jan 06 20:11:01 +0000 2022,17651596,RefugeesIntl,299844,2689,Wed Nov 26 15:22:02 +0000 2008,False,2022-01-06 12:11:01,2022-01-06,T,P,0
T2,1267036,1473331180590272517,"In 2022, we'll continue to build a more welcoming world. Your gift will help us:
💙 Advance the rights of displaced people worldwide
💙 Restore U.S. leadership on asylum &amp; refugee resettlement
💙 Push for equitable access to the COVID19 vaccine
Give today
https://t.co/NlNnAXdOK0",1,Tue Dec 21 16:35:01 +0000 2021,17651596,RefugeesIntl,299844,2689,Wed Nov 26 15:22:02 +0000 2008,False,2021-12-21 08:35:01,2021-12-21,T,P,1
T2,1061057,1480312934446346243,"“For migrants in our survey, document-based discrimination, anti-immigrant hostility, &amp; racism were an inextricable part of their daily lives during the pandemic.”
 
New report by @EspacioMigrante &amp; @HaitianBridge on the situation facing people in Tijuana
https://t.co/xoD17eSsGK",0,Sun Jan 09 22:58:01 +0000 2022,17651596,RefugeesIntl,299848,2689,Wed Nov 26 15:22:02 +0000 2008,False,2022-01-09 14:58:01,2022-01-09,T,P,1
T4,726579,1780868873304334800,"In the mid-1970s, a 12-year-old boy in Rwanda was forced to flee his home.

Today, Alphonse Munyaneza is a long-serving UNHCR staff member and a champion of refugee inclusion across the 🌎 - from remote field locations to most recently in Brussels!

🔗 https://t.co/R3KFMaw8Fs https://t.co/epQDWdfRdj",2,Thu Apr 18 08:00:00 +0000 2024,875731720204673026,Refugees_EU,10327,1314,Fri Jun 16 15:08:07 +0000 2017,False,2024-04-18 01:00:00,2024-04-18,T,P,0
T3,1532332,1656237785248854017,"Whoever they may be. 
Wherever they may come from.

 #RefugeesWelcome https://t.co/SuhfT6QGyp",3,Wed May 10 10:00:34 +0000 2023,875731720204673026,Refugees_EU,10338,1314,Fri Jun 16 15:08:07 +0000 2017,False,2023-05-10 03:00:34,2023-05-10,CF,P,1
T4,720967,1780899490553020925,"Calling all refugee-led organizations! 

We want to hear your forward-thinking ideas to bring lasting positive change. ✨

Apply now to UNHCR’s Refugee-led Innovation Fund: https://t.co/75mMoDu8lt https://t.co/F0MItr2UnD",0,Thu Apr 18 10:01:40 +0000 2024,875731720204673026,Refugees_EU,10327,1314,Fri Jun 16 15:08:07 +0000 2017,False,2024-04-18 03:01:40,2024-04-18,T,P,0
T2,1054262,1480537149682466818,"UNHCR is calling on the 2022 French and Czech 🇪🇺 Presidencies to renew commitment to refugee protection in Europe + beyond.
 
A common, rights-based and sustainable EU asylum system is possible. More here:
#EU2022FR

https://t.co/UIujpWg4I1",6,Mon Jan 10 13:48:58 +0000 2022,875731720204673026,Refugees_EU,10339,1314,Fri Jun 16 15:08:07 +0000 2017,False,2022-01-10 05:48:58,2022-01-10,T,P,0
T4,803226,1780166658398556228,"🎙️ PODCAST ALERT 🎙️

Meet Alphonse, a UNHCR staff member and a champion of refugee inclusion across the 🌎.

Dive into his latest project in Brussels where he brings together refugees with local authorities to shape policies that impact them.

Tune in now: https://t.co/Fr25Guux5r https://t.co/DT0l4VFXKE",1,Tue Apr 16 09:29:39 +0000 2024,875731720204673026,Refugees_EU,10327,1314,Fri Jun 16 15:08:07 +0000 2017,False,2024-04-16 02:29:39,2024-04-16,T,P,0
T2,1414282,1480554386828967939,Really big immigration case at the Supreme Court coming on Tuesday that will further clarify whether or not the government may lock immigrants in ICE jails for over six months without ever allowing them to see a judge and ask for bail.,35,Mon Jan 10 14:57:27 +0000 2022,1034469513385963521,ReichlinMelnick,44290,1978,Tue Aug 28 15:55:26 +0000 2018,False,2022-01-10 06:57:27,2022-01-10,T,U,1
T4,52018,1781737066042114240,"The last time the House voted on HR2, it got 219 votes. This time around, after they stripped out nationwide E-Verify portion and added $9.5 billion for Texas, Florida, and other states cracking down on immigrants (while giving $0 to fix the asylum system), it only got 215 votes.",86,Sat Apr 20 17:29:54 +0000 2024,1034469513385963521,ReichlinMelnick,44193,1973,Tue Aug 28 15:55:26 +0000 2018,False,2024-04-20 10:29:54,2024-04-20,T,U,1
T2,1116199,1478780998703890436,"Per @YaelSchacher's court observations, ""among the 82 MPP enrollees who had hearings on Monday and Tuesday, only five had legal counsel.""

MPP 2.0 suffers from the exact same problems of MPP 1.0; it's nearly impossible for migrants to get US lawyers from Mexico.",14,Wed Jan 05 17:30:39 +0000 2022,1034469513385963521,ReichlinMelnick,44269,1979,Tue Aug 28 15:55:26 +0000 2018,False,2022-01-05 09:30:39,2022-01-05,T,P,1
T2,1431311,1480647109640695809,Five Texas national guard troops have died at the border from suicide since Abbott deployed them.,21,Mon Jan 10 21:05:54 +0000 2022,1034469513385963521,ReichlinMelnick,44290,1978,Tue Aug 28 15:55:26 +0000 2018,False,2022-01-10 13:05:54,2022-01-10,T,U,1
T2,1246859,1474086347711336448,"The factual errors continue in paragraph 5, though this one is more semantic disagreement.

Asylum seekers do not ""often"" miss court. Statistics show that they appear in court over 80% of the time, and I don't think that counts as ""often"" missing court. https://t.co/2hKXnZqYeo",1,Thu Dec 23 18:35:47 +0000 2021,1034469513385963521,ReichlinMelnick,44274,1979,Tue Aug 28 15:55:26 +0000 2018,False,2021-12-23 10:35:47,2021-12-23,T,P,1
T3,1495585,1656425439936520194,"Today has been a pretty consequential day on immigration. So let's go through everything which has happened in the last 24 hours, starting with this morning's big news: the Biden administration's finalized new asylum restriction, first introduced as a proposed rule in February.",167,Wed May 10 22:26:14 +0000 2023,1034469513385963521,ReichlinMelnick,44293,1977,Tue Aug 28 15:55:26 +0000 2018,False,2023-05-10 15:26:14,2023-05-10,T,U,1
T3,1494180,1656429854714109955,"If no exceptions apply you can still ""rebut"" the presumption of asylum ineligibility in ""exceptionally compelling circumstances."" 3 things count automatically:

- ""Acute medical emergency""
- ""Imminent and extreme threat to life and safety.""
- Victim of severe form of trafficking. https://t.co/9a0Ty0uv7K",10,Wed May 10 22:43:46 +0000 2023,1034469513385963521,ReichlinMelnick,44293,1977,Tue Aug 28 15:55:26 +0000 2018,False,2023-05-10 15:43:46,2023-05-10,T,U,1
T4,669871,1774881253935706595,"Obviously they exist. ""Overwhelming majority"" doesn't mean ""all,"" and the rest of the fentanyl smugglers tend to be either people on green cards or Mexican nationals with visas or border crossing cards. And a very small % is brought across between ports. https://t.co/fdmtxF6lBZ",6,Mon Apr 01 19:27:21 +0000 2024,1034469513385963521,ReichlinMelnick,44187,1973,Tue Aug 28 15:55:26 +0000 2018,False,2024-04-01 12:27:21,2024-04-01,T,U,1
T4,133704,1781069184727740441,"Even if the true number is closer to $21.3 million, with 855,000-900,000 undocumented immigrants living in Florida, that would be an average cost of $23-$25 per person. That's pretty low!",2,Thu Apr 18 21:15:58 +0000 2024,1034469513385963521,ReichlinMelnick,44192,1973,Tue Aug 28 15:55:26 +0000 2018,False,2024-04-18 14:15:58,2024-04-18,E,P,1
T2,1295803,1471574828293492737,"O.A. was taken into a room by two Border Patrol agents. She told them she wanted to seek asylum. The agents said that her daughter was going to be taken away from her.

She began begging them not to, even saying she'd give up her asylum claim. They screamed at her to be quiet. https://t.co/2pfcCykUe5",5,Thu Dec 16 20:15:54 +0000 2021,1034469513385963521,ReichlinMelnick,44276,1979,Tue Aug 28 15:55:26 +0000 2018,False,2021-12-16 12:15:54,2021-12-16,E,P,1
T2,1157706,1478120122313326599,"MPP returns to San Diego, the place where it all began just under 3 years ago. A major step backwards for the rule of law and for the rights of people to seek asylum in safety.",10,Mon Jan 03 21:44:33 +0000 2022,1034469513385963521,ReichlinMelnick,44270,1979,Tue Aug 28 15:55:26 +0000 2018,False,2022-01-03 13:44:33,2022-01-03,T,P,1
T3,1491504,1656442157933142016,"Importantly, this new asylum restriction also applies to anyone who isn't taken into custody at the border and who later applies for asylum at USCIS—what's know as the ""affirmative asylum"" process.

https://t.co/nCJsxwoHtV",8,Wed May 10 23:32:40 +0000 2023,1034469513385963521,ReichlinMelnick,44293,1977,Tue Aug 28 15:55:26 +0000 2018,False,2023-05-10 16:32:40,2023-05-10,T,U,1
T3,1493887,1656430690706108416,"So what does this all mean in normal person?

Unless you get an appointment to seek asylum at a port of entry, if you cross the border you're probably not going to be eligible to seek asylum.

That's really it at the core. Get an appointment? No problem. No appointment? Problem.",21,Wed May 10 22:47:06 +0000 2023,1034469513385963521,ReichlinMelnick,44293,1977,Tue Aug 28 15:55:26 +0000 2018,False,2023-05-10 15:47:06,2023-05-10,T,U,1
T2,1442106,1480588998661783552,"Conditions like this are totally unacceptable, just as they were under Obama in 2014 and Trump in 2019.

The Border Patrol has had years to prepare for events like this. They haven't, and that's the failure. The agency is unable to treat people humanely on a consistent basis.",22,Mon Jan 10 17:14:59 +0000 2022,1034469513385963521,ReichlinMelnick,44292,1977,Tue Aug 28 15:55:26 +0000 2018,False,2022-01-10 09:14:59,2022-01-10,E,P,1
T4,316622,1778497849384120365,"It's already illegal for undocumented immigrants to vote in federal elections. It's so illegal that it's a felony, a ground of deportation, AND a near-permanent ban to receiving any future immigration benefit.",448,Thu Apr 11 18:58:24 +0000 2024,1034469513385963521,ReichlinMelnick,44190,1973,Tue Aug 28 15:55:26 +0000 2018,False,2024-04-11 11:58:24,2024-04-11,T,U,1
T2,1375371,1467996857490186246,"On that last point, CBP and USCIS likely don't have a plan for how to practically arrange that volume of non-refoulment interviews.

My guess? A suspiciously high number of people will be ""waive"" the interview—or at least that's what Border Patrol will say.",3,Mon Dec 06 23:18:19 +0000 2021,1034469513385963521,ReichlinMelnick,44290,1978,Tue Aug 28 15:55:26 +0000 2018,False,2021-12-06 15:18:19,2021-12-06,E,P,1
T3,1552692,1652880278489104385,"Oh my GOD. One of the victims @GregAbbott_TX called an “illegal immigrant” had a green card! She was a 21-year-old woman originally from Honduras who won asylum (the AS6 code means “asylee”) and adjusted to lawful permanent resident status.

Her husband wants the truth out there.",183,Mon May 01 03:39:02 +0000 2023,1034469513385963521,ReichlinMelnick,44293,1977,Tue Aug 28 15:55:26 +0000 2018,False,2023-04-30 20:39:02,2023-04-30,E,P,1
T2,1457447,1479854617685016578,Oh wow. All non-detained immigration court cases where individuals are not represented by a lawyer have been postponed through the end of January due to the spread of Omicron. https://t.co/KZFIbtug9Y,5,Sat Jan 08 16:36:49 +0000 2022,1034469513385963521,ReichlinMelnick,44293,1977,Tue Aug 28 15:55:26 +0000 2018,False,2022-01-08 08:36:49,2022-01-08,T,U,1
T4,238043,1779934318225137948,"Since today is Tax day, check out @immcouncil's fact sheet on the Individual Taxpayer Identification Number, which millions of undocumented immigrants use to pay taxes each year. https://t.co/rm68kQOjf9",34,Mon Apr 15 18:06:25 +0000 2024,1034469513385963521,ReichlinMelnick,44195,1973,Tue Aug 28 15:55:26 +0000 2018,False,2024-04-15 11:06:25,2024-04-15,unsupported/low credibility,P,1
